ts,Dtree,nDtree,HK,HDT
916721318,0.0008796999991318444,0,0.001614167000298039,0.0005429170014394913
917997376,6.114799907663837e-05,0,8.843199975672178e-05,3.3246000384679064e-05
919273434,0.0024248410009022336,0,0.004274716999134398,0.0012566030000016326
920549492,0.0003005380003742175,0,0.0004703209997387603,0.00017448700054956134
921825550,0.00037249700108077377,0,0.0006042909990355838,0.00021369499881984666
923101608,0.0001373329996567918,0,0.00021172999913687818,6.739899981766939e-05
924377666,0.0005005430011806311,0,0.0007963989992276765,0.00027073399905930273
925653724,2.8517000828287564e-05,0,4.004500078735873e-05,1.5184999938355759e-05
926929782,0.0027424460004112916,0,0.004337587000918575,0.001293856999836862
928205840,0.004796056000486715,0,0.007562205999420257,0.0021420930006570416
929481898,0.010935057000097004,0,0.018232972000987502,0.005049997000242001
930757956,0.008336512999449042,0,0.013725045000683167,0.003839678000076674
932034014,0.016721754998798133,0,0.024520271999790566,0.0068114599998807535
933310072,0.02958321400001296,0,0.048746313999799895,0.013149110998710967
934586130,0.01293615999929898,0,0.01940526799990039,0.005523980000361917
935862188,0.006545965999976033,0,0.009751789999427274,0.0030624620012531523
937138246,0.01129549799952656,0,0.019709665999471326,0.005161813000086113
938414304,0.05056493499978387,0,0.07939537299898802,0.021520569000131218
939690362,0.08476384700043127,0,0.13450315299996873,0.03803398700074467
940966420,0.03452300299977651,0,0.04663601399988693,0.012916347999635036
942242478,0.10016396499850089,0,0.16455081599997357,0.047444765999898664
943518536,0.07964999999967404,0,0.1268042579995381,0.03226675199948659
944794594,0.06733099499979289,0,0.10014330400008475,0.02616759200100205
946070652,0.3308020149997901,0,0.48182009300035133,0.1547069529988221
947346710,0.20166194399826054,0,0.2900607960000343,0.09288710699911462
948622768,0.3479284830009419,0,0.5088043209998432,0.15931031399850326
949898826,1.1972571789992799,0,1.9505051390005974,0.5590587420010706
951174884,1.3706137469998794,0,2.0516800900004455,0.624614238000504
952450942,1.1872812149995298,0,1.7994511559991224,0.5490165030005301
953727000,0.9727964839985361,0,1.4074757679991308,0.4227027699998871
955003058,1.338061888998709,0,2.104211744999702,0.6519469619997835
956279116,1.5521771280000394,0,2.6143224440002086,0.739724634000595
957555174,1.2729130240004451,0,2.0935822899991763,0.6041244860007282
958831232,2.3904333709997445,0,3.8539031650016113,1.1261784029993578
960107290,1.4293063400000392,0,2.335911747000864,0.6680401449993951
961383348,3.1180484930009698,0,5.340082261998759,1.5304893859993172
962659406,4.448880849999114,0,7.669742550000592,2.1007410809997964
963935464,2.1408464209998783,0,3.5501869569998235,1.0252917839989095
965211522,3.709388549999858,0,6.455847790000917,1.7606600309991336
966487580,3.333703111000432,0,5.730711531999987,1.5844754170011583
967763638,6.431385698000668,0,11.455720326001028,2.95311299199966
969039696,5.0054451180003525,0,8.742354787000295,2.2981984649995866
970315754,7.334236640999734,0,12.853463770001326,3.2475331960013136
971591812,7.369754695999291,0,13.270780969000043,3.3570594009997876
972867870,10.160561218001021,0,19.15197826700023,4.516321451001204
974143928,18.717304312000124,0,34.20072676000018,7.913481950999994
975419986,12.49983323000015,0,23.11598884399973,5.635775401999126
976696044,32.42700297100055,0,57.1990735140007,13.325688053999329
977972102,7.0772278330005065,0,12.87910822000049,3.204806167001152
979248160,4.440164136000021,0,8.990023577000102,2.052747925999938
980524218,5.8738220340001135,0,11.067231359000289,2.7043982190007227
981800276,6.894926659000703,0,12.510593279001114,3.1979167549998238
983076334,7.455147253998803,0,13.918996080999932,3.4167061590014782
984352392,10.09053559899985,0,19.051644185999976,4.519219787000111
985628450,11.05513282100037,0,20.620961896000154,4.994565175000389
986904508,13.493367353001304,0,27.147548487000677,6.057800111999313
988180566,20.779747792999842,0,40.083656777000215,8.823631856999782
989456624,38.71843046700087,0,69.63921869499973,14.00487456799965
990732682,39.05668156700085,0,67.68677382399983,14.924162072999025
992008740,35.28367814900048,0,59.995453650000854,12.969501686999138
993284798,13.412255145000017,0,27.878841887000817,5.720357318999959
994560856,5.431206322000435,0,9.504452481000044,2.3951940139995713
995836914,8.357040093998876,0,15.365415276999556,3.776729361001344
997112972,9.34039439800108,0,17.05967184600013,4.079756372000702
998389030,7.983772671001134,0,14.334573357000409,3.533336339000016
999665088,8.329119668000203,0,15.568566942998586,3.756513147000078
1000941146,16.816375510999933,0,31.11927714900048,7.033863881999423
1002217204,39.41853095500119,0,67.25156614499974,14.280479827999443
1003493262,41.88054397999986,0,70.71071010199921,14.902038883999921
