ts,Dtree,nDtree,HK,HDT
916721318,0.0,0,0.0,0.0
917997376,0.07317073081499109,0,0.14634146162998218,0.0
919273434,0.09090908999081727,0,0.21568627239523264,0.0
920549492,0.08673469343502707,0,0.19900497413430362,0.0
921825550,0.08133971252947506,0,0.18691588697702857,0.0
923101608,0.06538461513313609,0,0.1509433956568174,0.0
924377666,0.06028368772949047,0,0.1458333328269676,0.0
925653724,0.11206896519520412,0,0.16853932536927155,0.0
926929782,0.10833333303240741,0,0.16304347781781664,0.0
928205840,0.17659574430511543,0,0.28688524531375975,0.0
929481898,0.2423728809451307,0,0.34201954341690627,0.0
930757956,0.573072496463668,0,0.5826086950189036,0.0
932034014,0.7026532472985788,0,0.5539000871569675,0.0
933310072,0.7800766277547305,0,0.5438467203066715,0.0
934586130,0.8626216365983849,0,0.5284687669826043,0.0
935862188,0.827638959292382,0,0.5229403056127576,0.0
937138246,0.8174940894479934,0,0.520823798388639,0.0
938414304,0.7778723400945224,0,0.5178205651299383,0.0
939690362,0.8122065724521884,0,0.7764794569255637,0.0
940966420,1.1982418911190538,0,1.1901805865716195,0.0
942242478,1.1326586430162313,0,1.1173469384904728,0.0
943518536,1.0788211101030794,0,1.010539900836623,0.0
944794594,1.126374724829759,0,1.0622045753332945,0.0
946070652,1.3481818179366942,0,1.1126420941934823,0.0
947346710,1.4215328464991586,0,1.099299899828647,0.0
948622768,1.9027758783122144,0,1.0840400923819018,0.0
949898826,1.969526094544748,0,1.0799233456115518,0.0
951174884,2.3994721921220337,0,0.999264164735167,0.0
952450942,2.3660611063281536,0,0.9577856810764044,0.0
953727000,2.7242192522887,0,0.9351030480267389,0.0
955003058,2.815645999567919,0,0.9238975817375594,0.0
956279116,2.8032424056435987,0,0.9489322190782559,0.0
957555174,2.671065687503916,0,0.923567762476369,0.0
958831232,2.755492880737138,0,0.9653029077029545,0.0
960107290,2.9299234795437004,0,0.9652605458694165,0.0
961383348,2.951159126605478,0,0.9679545613572696,0.0
962659406,3.210032097138222,0,0.9601633017267833,0.0
963935464,3.3286898041512942,0,1.191770756762794,0.0
965211522,3.73232733268758,0,1.2101880877426805,0.0
966487580,3.850214127138687,0,1.2428777670538287,0.0
967763638,3.810174712330698,0,1.2262004010449021,0.0
969039696,3.8089040049750604,0,1.2036495163536607,0.0
970315754,3.887508442927574,0,1.202066809006977,0.0
971591812,3.8389782402301043,0,1.173170904434217,0.0
972867870,3.8048526188625704,0,1.165084196229115,0.0
974143928,3.775659920027254,0,1.1448347997116712,0.0
975419986,3.753180130280908,0,1.114177321889642,0.0
976696044,3.811525032327934,0,1.1039753728424186,0.0
977972102,3.808262751458727,0,1.0617954317291887,0.0
979248160,3.770910075157749,0,1.0444858727933501,0.0
980524218,3.7579867218548717,0,1.0374134645294797,0.0
981800276,3.717294171718277,0,1.0316229364939122,0.0
983076334,3.6921669297868713,0,1.0292288433541714,0.0
984352392,3.639904014361447,0,1.021548041681492,0.0
985628450,3.6599996184458816,0,1.010007335684891,0.0
986904508,3.680617539243128,0,1.0094983392916406,0.0
988180566,3.6874466415114786,0,1.0052274258954415,0.0
989456624,3.7062270642836204,0,0.9930624226160891,0.0
990732682,3.717590368766306,0,0.9955337366212134,0.0
992008740,3.8982006092596144,0,0.9848549647273088,0.0
993284798,4.135060270477491,0,0.9882578965267372,0.0
994560856,4.235252246614243,0,0.9900067750617619,0.0
995836914,4.2950564567063685,0,0.9917212770802184,0.0
997112972,4.2917613086924185,0,0.9872118362140887,0.0
998389030,4.321846409409166,0,0.981383303874599,0.0
999665088,4.259867091070162,0,0.9779587252509316,0.0
1000941146,4.233901153863148,0,0.9830976162446329,0.0
1002217204,4.247896776104337,0,0.9774064951833156,0.0
1003493262,4.247674805040278,0,0.9708572148954503,0.0
