ts,Dtree,nDtree,HK,HDT
11550,1.225587386917925e-06,1.214640563367267e-06,6.021092700389315e-06,5.897763104429047e-06
12100,1.250702351747734e-06,1.215612631286848e-06,6.12239987802985e-06,6.10783682423661e-06
12650,1.2199429636837443e-06,1.2045870157311678e-06,5.953881003463284e-06,5.899925783572937e-06
13200,1.2212019424503567e-06,1.19263325258107e-06,5.968901622379041e-06,5.944832543364721e-06
13750,1.2639009915359427e-06,1.2345347244365046e-06,6.0684029602886256e-06,6.005892616675014e-06
14300,1.2758726667704596e-06,1.1779903220036918e-06,5.8890655042292735e-06,5.8148601569716475e-06
14850,1.2151074827356626e-06,1.1924935948329246e-06,5.907988944325772e-06,5.79137392675534e-06
15400,1.2232445377988519e-06,1.1965789561283708e-06,7.127055599093683e-06,6.227047130853428e-06
15950,1.1873146070358877e-06,1.1721707730874288e-06,7.591613943621967e-06,6.203281141170345e-06
16500,1.1790159504735322e-06,1.1683464546149727e-06,7.592198292805184e-06,6.189387832467922e-06
17050,1.3296593490274987e-06,1.1799000359494576e-06,7.48123610759804e-06,6.262723729445373e-06
17600,1.1924419875023915e-06,1.2436266550737696e-06,7.362232637208343e-06,6.212931494929838e-06
18150,1.1984130350824413e-06,1.2062565701639767e-06,7.455281814771148e-06,6.321221660317005e-06
18700,1.2149131604215796e-06,1.1651831287280088e-06,7.512014307319374e-06,6.220808737538035e-06
19250,1.2015385509534403e-06,1.1944952120614382e-06,7.273431703916708e-06,6.151894068137687e-06
19800,1.2314078618651404e-06,1.1872746024987508e-06,7.452705517287932e-06,6.293116065297921e-06
20350,1.248489005481742e-06,1.2040726981402931e-06,7.3750804435557885e-06,6.347229001488448e-06
20900,1.2025622887411336e-06,1.1727297253702014e-06,7.19526383262372e-06,6.1373453826063665e-06
21450,1.2292670635097498e-06,1.2020687671596437e-06,7.3418018279732685e-06,6.259863246291927e-06
22000,1.2446220325153198e-06,1.2192035676554208e-06,7.364721861324021e-06,6.200280324640594e-06
22550,1.2330403486018325e-06,1.1968255005339737e-06,7.420181590473461e-06,6.256979850486921e-06
23100,1.2389512306280138e-06,1.2091547560061916e-06,7.318240981203565e-06,6.172552417959888e-06
23650,1.2482618368601438e-06,1.2486928910393982e-06,7.257256207438702e-06,6.240740601296043e-06
24200,1.2410233035178338e-06,1.173438962196621e-06,7.288553661654514e-06,6.278790848575636e-06
24750,1.2570320643446002e-06,1.2177455980661855e-06,7.296855963217274e-06,6.173646880713328e-06
25300,1.2832893015830118e-06,1.2004483981994125e-06,7.113987921549408e-06,6.138491041642452e-06
25850,1.3108180322349047e-06,1.2756691516251841e-06,7.296683456879885e-06,6.417696358662285e-06
26400,1.244374458448427e-06,1.210939803687684e-06,7.311415038136509e-06,6.302309817877895e-06
26950,1.2607786003711768e-06,1.216525618431676e-06,7.051979513169938e-06,6.224265981495131e-06
27500,1.2537620109299924e-06,1.1646288330580246e-06,7.132280049071269e-06,6.134508605845299e-06
28050,1.286051307959193e-06,1.2182089045806052e-06,7.122992884651244e-06,6.23314862913719e-06
28600,1.2241740944381912e-06,1.1817411610109405e-06,7.1494897839091414e-06,6.0656776563447336e-06
29150,1.2736200832501198e-06,1.2055017491057915e-06,7.026965221133651e-06,6.1951235228478365e-06
29700,1.286613355831149e-06,1.1947989214820352e-06,7.058117696107854e-06,6.2478982649382935e-06
30250,1.2582984778168578e-06,1.220207014795269e-06,7.132141885253194e-06,6.252063340497256e-06
30800,1.272916220352335e-06,1.1947067152572192e-06,7.110459664247288e-06,6.177445512595475e-06
31350,1.2606113856392292e-06,1.215476028492379e-06,6.902940070096142e-06,6.304676556331615e-06
31900,1.2927767003529382e-06,1.196461808491988e-06,6.974025645533695e-06,6.129334156548394e-06
32450,1.2465078019464633e-06,1.1821655045290471e-06,7.023827431397051e-06,6.101992669355045e-06
33000,1.2775765901806101e-06,1.1828456081184e-06,6.908040013588432e-06,6.160579657946255e-06
33550,1.2695892821792326e-06,1.2194566122276275e-06,7.0774268172794925e-06,6.231989635255393e-06
34100,1.3279126165293275e-06,1.2380497527250207e-06,7.158821419063855e-06,6.292104098673312e-06
34650,1.2440190011592205e-06,1.174600043313456e-06,6.989059705127273e-06,6.10758002262454e-06
35200,1.2734095831856619e-06,1.2590239569228706e-06,7.036021645098405e-06,6.191491153208658e-06
35750,1.2597290368899069e-06,1.1847889766747728e-06,6.961491737221032e-06,6.0804249322328626e-06
36300,1.2771406677243496e-06,1.1936144749780646e-06,7.082012125684582e-06,6.2069779625638e-06
36850,1.2523125079094633e-06,1.1899790097497025e-06,6.918052789404605e-06,6.121801953073002e-06
37400,1.2322450732200479e-06,1.198890787679716e-06,6.8809800133465365e-06,6.085232937852952e-06
37950,1.2592691963770512e-06,1.176206812847703e-06,6.773400351821983e-06,5.970128825054978e-06
38500,1.2636750664416231e-06,1.1984705283755618e-06,7.052165169146849e-06,6.0439293115802845e-06
39050,1.249404426765073e-06,1.1733857786128232e-06,6.85700324638914e-06,6.078848510055822e-06
39600,1.2625674540486613e-06,1.1864433971160193e-06,6.981574332360037e-06,6.052912367435593e-06
40150,1.2930052447919514e-06,1.251484768528296e-06,7.038305925335338e-06,6.279256345241921e-06
40700,1.2967274658915246e-06,1.2204213777316992e-06,7.050096098503216e-06,6.3069015176715515e-06
41250,1.2926450452095567e-06,1.207499568282156e-06,7.106945403241561e-06,6.213334530058281e-06
41800,1.3101947869460194e-06,1.1991277722294081e-06,7.033865580461316e-06,6.247739834271379e-06
42350,1.3168870803477288e-06,1.2126309174527409e-06,6.95580365824196e-06,6.194563591618057e-06
42900,1.2965674212849502e-06,1.2455726694328631e-06,6.9764216844775505e-06,6.145825259700255e-06
43450,1.2902095308891087e-06,1.217109441260023e-06,6.821307213776782e-06,6.174803308166486e-06
44000,1.2819595211355939e-06,1.2012674064316016e-06,6.85477397239077e-06,6.102279977072484e-06
44550,1.2953564638377182e-06,1.1809980440785434e-06,6.906649882380955e-06,6.2673109692864475e-06
45100,1.2653109662638249e-06,1.1835251560891817e-06,6.9606505307040165e-06,6.081615860953499e-06
45650,1.2588093558641954e-06,1.2249731638163173e-06,7.096369044987853e-06,6.19576544750393e-06
46200,1.2741020426737205e-06,1.1948495886041364e-06,6.966728018927519e-06,6.180894739770327e-06
46750,1.2801127772945804e-06,1.195009527378602e-06,6.9131469155418774e-06,6.309584758500738e-06
47300,1.2744928277355661e-06,1.234460853624543e-06,6.842202361389337e-06,6.2612543035303566e-06
47850,1.2908355013547962e-06,1.2056705248613442e-06,7.0463962344366325e-06,6.242680106980443e-06
48400,1.287125318657602e-06,1.2100293260955152e-06,6.858227221185758e-06,6.102494366466941e-06
48950,1.2925885308634428e-06,1.2334142799003475e-06,7.0174798860898476e-06,6.2522254752879796e-06
49500,1.2803567732214824e-06,1.1958892832412581e-06,6.931497912174274e-06,6.231112366447294e-06
50050,1.291810611947506e-06,1.1941221516041104e-06,6.7826490991865035e-06,6.127015136921738e-06
50600,1.3282090787241805e-06,1.300251701573509e-06,7.175937989978886e-06,6.357057682351316e-06
51150,1.2974653802703247e-06,1.2187034844831834e-06,7.095843906063852e-06,6.2499849301700195e-06
51700,1.2927348437538968e-06,1.2010876241367308e-06,6.996002053344114e-06,6.28578324951556e-06
52250,1.2428759614678287e-06,1.1620746280275264e-06,6.8316490216193e-06,6.060501376295398e-06
52800,1.2789289657832629e-06,1.2115715909594317e-06,6.693543093708477e-06,6.079683551852499e-06
53350,1.2707496783364722e-06,1.1998240681314116e-06,6.956196030785438e-06,6.1446655779097496e-06
53900,1.3334946517353542e-06,1.2125783982687352e-06,6.942494370983972e-06,6.328050979841619e-06
54450,1.277549338412587e-06,1.1878016728587392e-06,6.9208394282041165e-06,6.167608920782472e-06
55000,1.347496663061673e-06,1.2331907889445308e-06,6.861670574678571e-06,6.2133539767082775e-06
