ts,Dtree,nDtree,HK,HDT
47300,1.1476425546979734e-05,7.356557972449065e-06,1.666018682593413e-05,4.490368801482415e-06
47850,1.143340299559549e-05,7.410632518042115e-06,1.6714390248577705e-05,4.589943322295254e-06
48400,1.131545763462985e-05,7.363461691946185e-06,1.661225781861056e-05,4.753674590380706e-06
48950,1.1545270683131436e-05,7.436814164696796e-06,1.694538888127843e-05,4.660307175666658e-06
49500,1.1323107364662094e-05,7.322872617614294e-06,1.664180519090623e-05,4.5273254797171e-06
50050,1.1343054415327719e-05,7.346381791856862e-06,1.6728737854655403e-05,4.610243878662389e-06
50600,1.1795639713794811e-05,7.583263499197175e-06,1.7179168570134928e-05,4.839967207993716e-06
51150,1.1439260009078277e-05,7.480081717412977e-06,1.6953670429000376e-05,4.635821620846073e-06
51700,1.1536848828491212e-05,7.478681135284753e-06,1.6903843640301312e-05,4.715936685976683e-06
52250,1.1171683259596142e-05,7.28259066806222e-06,1.6431469166216936e-05,4.635815932370224e-06
52800,1.1223421296806553e-05,7.349755745944311e-06,1.659416724833996e-05,4.692963551365326e-06
53350,1.1345690349204259e-05,7.384174358545094e-06,1.6785006987773152e-05,4.587372607455778e-06
53900,1.1382312386310832e-05,7.42721849967954e-06,1.6867437632986883e-05,4.644256360545547e-06
54450,1.1294700201048905e-05,7.353079826650475e-06,1.6679801669610145e-05,4.624098148364784e-06
55000,1.1599895714438552e-05,7.562168910975534e-06,1.6815621147725805e-05,4.680683031579224e-06
