ts,Dtree,nDtree,HK,HDT
403,1.7733915827520344e-06,1.5334316095725875e-06,1.3154989498051416e-05,9.649431686942078e-06
806,0.0,0.0,0.0,0.0
1209,0.0,0.0,0.0,0.0
1612,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0
2821,0.0,0.0,0.0,0.0
3224,1.8329700162953823e-06,2.7249643960200164e-06,2.16977945731066e-05,1.4736868221389462e-05
3627,0.0,0.0,0.0,0.0
4030,1.8759850475601221e-06,2.1319652285405135e-06,2.2040779785187084e-05,1.3520849585517346e-05
4433,0.0,0.0,0.0,0.0
4836,1.8616542641196237e-06,2.719656579168464e-06,2.2943913708938423e-05,1.4122281064640018e-05
5239,1.4229955713736808e-06,1.2114918170057546e-06,2.0710902518302917e-05,1.3710920596547005e-05
5642,0.0,0.0,0.0,0.0
6045,2.8119694271201106e-06,3.4509667386550406e-06,2.5589738141073775e-05,2.158177331320343e-05
6448,1.9299933736871827e-06,1.4725955786417005e-06,2.2868754705156407e-05,1.8179566561875943e-05
6851,1.9124958011941868e-06,1.7986162929451804e-06,1.8328727318647896e-05,1.3392987596324029e-05
7254,1.8237396824975194e-06,2.259244674710795e-06,2.0989448152835614e-05,1.4451223502673482e-05
7657,2.3071986346772495e-06,1.968794522849802e-06,2.4241550538378412e-05,1.5784762662351407e-05
8060,1.6803286787445651e-06,1.2943276440511686e-06,1.8518971710629666e-05,1.2834809070497594e-05
8463,2.0446270263037264e-06,2.175494055358047e-06,2.3547095804240558e-05,1.4732606133893852e-05
8866,1.7297490970139615e-06,1.6992483589471498e-06,2.093944425914187e-05,1.3209468024879948e-05
9269,2.1686028190706426e-06,2.4334939774644914e-06,2.2615775318347067e-05,1.441569052056425e-05
9672,1.7742833852737632e-06,1.8647171726918404e-06,2.0616826768100823e-05,1.1947982606546372e-05
10075,1.788995670015605e-06,2.081998116885713e-06,2.052447761468353e-05,1.3413107412966878e-05
10478,1.8665433656545544e-06,2.006908366540066e-06,1.7402892118478087e-05,1.4076624973964137e-05
10881,2.195415304500894e-06,2.5244968918789356e-06,2.3110402397108558e-05,1.7802572700220716e-05
11284,2.6510020070355977e-06,2.593360600315931e-06,1.922279796112486e-05,2.0313435235073452e-05
11687,1.879414665352762e-06,2.0374180165733078e-06,2.2967313533908745e-05,1.445648869845974e-05
12090,2.3184619615215697e-06,2.142615633790296e-06,2.2665521855739175e-05,1.8236758442401978e-05
12493,2.152594273136462e-06,1.7251991295083798e-06,1.9064976220613027e-05,1.4071187368759522e-05
12896,2.2842991605889545e-06,2.5346922603388402e-06,2.5648775589500476e-05,2.0145782263605862e-05
13299,2.125785913887005e-06,1.8787860389192534e-06,2.337505838948313e-05,1.8177841420279682e-05
13702,2.2963337946012425e-06,2.331500095093227e-06,2.2493207865033484e-05,1.7613491780826828e-05
14105,2.525395050996646e-06,2.670500783782096e-06,2.501918033078283e-05,1.76577826869676e-05
14508,1.954797812994491e-06,1.807500490318577e-06,1.9626840012306815e-05,1.4783893741394844e-05
14911,1.931689142940549e-06,1.8065405294885692e-06,2.0998292300459947e-05,1.51816813374037e-05
15314,2.1100467988309858e-06,1.9516180943369635e-06,2.194446827542507e-05,1.4510517821048576e-05
15717,1.968834231493964e-06,1.801777529041857e-06,1.9895487904694824e-05,1.4330214497710551e-05
16120,2.1219067564403207e-06,1.998633625903154e-06,2.0075797383823094e-05,1.627425850550897e-05
16523,2.3087214285078054e-06,2.821271166529804e-06,2.4528162141657725e-05,1.7584349044809443e-05
16926,2.260242987879652e-06,2.5606852798868884e-06,2.493661019224597e-05,1.6580672859934904e-05
17329,1.993245408995561e-06,2.0921481789895326e-06,1.9704090998458392e-05,1.5158745069485818e-05
17732,2.0897614386623374e-06,2.383143154824207e-06,2.3291418546646554e-05,1.6099133019285697e-05
18135,1.8194605216201757e-06,1.949574182834713e-06,1.9490799775960747e-05,1.3923071803996299e-05
18538,2.216607502271226e-06,2.116041790620071e-06,2.3009290445540305e-05,1.6068992856302947e-05
18941,2.398501493562307e-06,2.3140480405696834e-06,2.3443637393687864e-05,1.7127941267803823e-05
19344,2.095693578919363e-06,1.8186130129511155e-06,2.1685679471964855e-05,1.5571219017751293e-05
19747,2.6708192861636927e-06,2.571292804496787e-06,2.6657454643056688e-05,1.909293015165493e-05
20150,2.6534729469837707e-06,2.096051405077085e-06,2.5217406548763525e-05,1.7979672966315732e-05
20553,2.1956677431756594e-06,2.5194994172433704e-06,2.1801431218830392e-05,1.4830934304384695e-05
20956,2.177419545086574e-06,2.1220541321239807e-06,2.2113359058256953e-05,1.5187256108189063e-05
21359,2.007176652986583e-06,1.923963114606062e-06,2.2211670634536424e-05,1.5295138961592154e-05
21762,2.369675131506499e-06,2.209816462329691e-06,2.4029169823836945e-05,1.9859443440307346e-05
22165,2.099453421498575e-06,2.0104191998526997e-06,2.3868378352140676e-05,1.6897896790973564e-05
22568,2.0405987726635074e-06,2.2816445795366482e-06,2.370283961611323e-05,1.5744393880984652e-05
22971,2.073698002868677e-06,1.954062334358225e-06,2.2163355240366482e-05,1.5615753835183422e-05
23374,1.911698195634906e-06,1.8560242730017645e-06,2.051092583589972e-05,1.5488505378483336e-05
23777,2.2933588037359472e-06,1.974398411812577e-06,2.3919671984928764e-05,1.6412794194890718e-05
24180,2.0339982801453653e-06,1.9248962565106414e-06,2.1722659164292766e-05,1.4891123643497849e-05
24583,2.1957371450924345e-06,1.8698168366557915e-06,2.1472705106926995e-05,1.5209259148364185e-05
24986,2.454607588917101e-06,3.2001467447474865e-06,2.210219021976402e-05,1.4371654309753438e-05
25389,2.0486651144307064e-06,1.974512304700805e-06,2.0656095840535e-05,1.4369764847772262e-05
25792,1.9944546211829783e-06,1.7968178294263666e-06,1.993819926315528e-05,1.445388065138066e-05
26195,1.9432418862470376e-06,1.736180983339821e-06,1.8925051939865687e-05,1.322241826054513e-05
26598,2.2337787708961134e-06,2.057841623292008e-06,2.1059806625913134e-05,1.4863994595334902e-05
27001,2.7737500545821517e-06,3.0279253839491573e-06,2.65033682033478e-05,1.884252198634112e-05
27404,2.3432468241580994e-06,2.239291904567629e-06,2.2029225832627245e-05,1.6117726446580104e-05
27807,2.1920462546522397e-06,2.0221523649485277e-06,2.1842626583308607e-05,1.5522322454597713e-05
28210,2.354612359993406e-06,2.1182755569753097e-06,2.3017162926738165e-05,1.6200921518399238e-05
28613,2.120762611072526e-06,2.117056438722731e-06,2.009031116135065e-05,1.6458818655201403e-05
29016,2.360919766523724e-06,2.0194653819097617e-06,2.2824137738709832e-05,1.579601789989165e-05
29419,2.1621224391657455e-06,1.7922210973747282e-06,2.068672012663019e-05,1.5016826510093032e-05
29822,2.1664164940795076e-06,2.021030794031733e-06,1.9958858047875554e-05,1.4784767999883487e-05
30225,2.19204545025354e-06,1.870715535959547e-06,2.0230817108446417e-05,1.4210504977211364e-05
30628,2.1394821719248022e-06,2.002896664665126e-06,2.123203198060638e-05,1.4003359552329465e-05
31031,2.1171997517307098e-06,1.9914319349478063e-06,2.0959778726816324e-05,1.5297478115257176e-05
31434,2.4464415205743136e-06,2.2859720109819824e-06,2.2778615022221737e-05,1.7847542197162432e-05
31837,2.517691325033292e-06,1.9567486732755937e-06,2.2178775534776244e-05,1.539792365156297e-05
32240,2.466643658394997e-06,2.428213926727371e-06,2.527106795165919e-05,1.7956684347728665e-05
32643,2.3542540144147746e-06,1.869266827209056e-06,2.128494219158833e-05,1.559557598207222e-05
33046,2.214430260530705e-06,1.9859126057867346e-06,2.1110008393527006e-05,1.519809679094127e-05
33449,2.1562527466544324e-06,2.03988021797257e-06,2.070759851742282e-05,1.4958889644471205e-05
33852,2.4356962653620745e-06,2.0436664605418524e-06,2.2715548822314138e-05,1.8464910746950635e-05
34255,2.355680815400653e-06,1.975701400188489e-06,2.1543773819271258e-05,1.5514625252868304e-05
34658,2.188229779045357e-06,1.8441842625790463e-06,1.9709856363195892e-05,1.4731020023356686e-05
35061,2.0796021556140394e-06,1.9013711228396108e-06,2.003121055500094e-05,1.4139887757583066e-05
35464,2.283277663479816e-06,1.963309599375823e-06,2.035762563223388e-05,1.4942983020702684e-05
35867,3.1392039417949258e-06,3.252398563976954e-06,2.8721265087221198e-05,2.1296811794139727e-05
36270,2.397054493188717e-06,2.0622164094153443e-06,2.032100535679326e-05,1.5539761982079903e-05
36673,2.527639267053882e-06,2.0133815093057008e-06,2.188211971238091e-05,1.528081471909848e-05
37076,2.2368088976794008e-06,1.919816930986192e-06,2.0600537153629207e-05,1.4253022724513717e-05
37479,2.3219765094142086e-06,1.9805410605585295e-06,2.1830402876107078e-05,1.5079746367320647e-05
37882,2.46694256414755e-06,2.1627458653746794e-06,2.102859788726536e-05,1.432068203236729e-05
38285,2.438129150846092e-06,2.236191406108157e-06,2.0387120560509817e-05,1.4723227014502734e-05
38688,2.4358226250272807e-06,2.1365390820302326e-06,2.1143082052765726e-05,1.5674162566569106e-05
39091,2.8083897111449427e-06,2.5399098186722056e-06,2.3009567162273583e-05,1.6203673924371116e-05
39494,2.4738951014980766e-06,2.1360256625607092e-06,2.013521126747839e-05,1.571916147421457e-05
39897,3.1084207493833522e-06,2.7516997670577994e-06,2.5277571311322326e-05,1.8183065286662603e-05
40300,2.2301952887361827e-06,1.8304591346563937e-06,1.861331598097802e-05,1.354818831911094e-05
