ts,Dtree,nDtree,HK,HDT,ET,opt
1084754037,438,903,1499,1419,0
1084922078,799,2048,3063,3523,0
1085090119,1072,3070,4855,5129,0
1085258160,1262,3732,5894,5746,0
1085426201,1364,4165,6812,6397,0
1085594242,1470,4623,7419,7393,0
1085762283,1540,4970,8204,8114,0
1085930324,1602,6813,8147,8837,0
1086098365,1702,7503,9331,9195,0
1086266406,1844,11488,9895,9380,0
1086434447,1884,11799,8676,10326,0
1086602488,1919,11154,8866,9412,0
1086770529,1951,12944,10017,11266,0
1086938570,2020,10408,9013,9771,0
1087106611,2057,9470,8287,8640,0
1087274652,2017,14795,8631,10070,0
1087442693,2134,9951,8576,8975,0
1087610734,2134,12301,8032,8590,0
1087778775,2128,9800,7361,7634,0
1087946816,2037,7361,7400,7215,0
1088114857,2164,10854,6929,7454,0
1088282898,2011,7800,7004,7239,0
1088450939,1872,10423,6567,6130,0
1088618980,1891,7884,6102,5932,0
1088787021,1842,8539,5479,6059,0
1088955062,1806,5551,5280,6863,0
1089123103,1964,8538,5407,5723,0
1089291144,1975,6877,5927,5981,0
1089459185,2112,10616,5216,5746,0
1089627226,2707,9128,5507,6022,0
1089795267,2311,12026,5366,6141,0
1089963308,2458,9319,5328,6150,0
1090131349,2448,9565,4889,4977,0
1090299390,1984,10571,4459,5506,0
1090467431,1817,8944,4728,5777,0
1090635472,1726,8135,4451,5025,0
1090803513,1608,6696,4598,4958,0
1090971554,1402,4531,4355,4312,0
1091139595,1326,3071,4536,4934,0
1091307636,1495,4843,4235,4487,0
1091475677,1435,4098,4166,4697,0
1091643718,1538,5140,4475,5001,0
1091811759,1587,2877,4437,4405,0
1091979800,1489,3979,4044,4553,0
1092147841,1356,4530,3966,4001,0
1092315882,1432,4028,4274,3869,0
1092483923,1311,4101,3375,3820,0
1092651964,1247,4487,3275,3646,0
1092820005,1390,2768,3545,3945,0
1092988046,1201,5736,3416,3232,0
1093156087,1060,4110,2937,2921,0
1093324128,1049,2733,3157,2963,0
1093492169,1018,2164,2847,3730,0
1093660210,1018,3535,2791,3158,0
1093828251,1052,4182,2771,3244,0
1093996292,964,4640,2896,3108,0
1094164333,927,3886,3182,3509,0
1094332374,917,4250,3031,3196,0
1094500415,875,3895,3102,3252,0
1094668456,846,2694,2911,3222,0
1094836497,812,2364,2856,3367,0
1095004538,851,2318,2616,2680,0
1095172579,784,2785,2589,2723,0
1095340620,765,3141,2612,2583,0
1095508661,768,2460,2333,2689,0
1095676702,681,2199,2640,2398,0
1095844743,681,1944,2299,2342,0
1096012784,681,2319,2301,2608,0
1096180825,984,2958,3406,3177,0
1096348866,954,4090,3047,3490,0
1096516907,1038,3979,3147,3222,0
1096684948,1113,3455,3471,3342,0
1096852989,1131,3185,3394,3425,0
1097021030,962,3334,3647,3388,0
1097189071,955,3682,3113,3541,0
1097357112,836,2032,2747,3013,0
1097525153,697,1630,2276,2452,0
1097693194,632,1334,2122,2178,0
1097861235,782,3195,3287,2703,0
1098029276,784,1792,2305,2702,0
1098197317,826,3334,2505,2536,0
1098365358,750,1962,2240,2499,0
1098533399,733,2457,2299,2339,0
1098701440,732,2535,2133,2120,0
1098869481,698,2752,1968,2079,0
1099037522,692,1997,1905,1964,0
1099205563,500,757,1037,1013,0
1099373604,359,488,686,827,0
1099541645,259,452,536,533,0
1099709686,217,236,354,380,0
1099877727,168,185,273,366,0
1100045768,27,35,52,66,0
1100213809,0,0,0,0,0
1100381850,0,0,0,0,0
1100549891,0,0,0,0,0
1100717932,0,0,0,0,0
1100885973,0,0,0,0,0
1101054014,0,0,0,0,0
1101222055,0,0,0,0,0
1101390096,0,0,0,0,0
