ts,Dtree,nDtree,HK,HDT
550,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.0,0.0
2750,0.0,0.0,0.0,0.0
3300,0.0,0.0,0.0,0.0
3850,0.9999999997401923,0.9999999997401923,0.9999999997401923,0.0
4400,0.9999999997726755,0.9999999997726755,0.9999999997726755,0.0
4950,0.9999999997979389,0.9999999997979389,0.9999999997979389,0.0
5500,0.9999999998181487,0.9999999998181487,0.9999999998181487,0.0
6050,0.9999999998346834,0.9999999998346834,0.9999999998346834,0.0
6600,0.9999999998484619,0.9999999998484619,0.9999999998484619,0.0
7150,0.9999999998601202,0.9999999998601202,0.9999999998601202,0.0
7700,0.999999999870113,0.999999999870113,0.999999999870113,0.0
8250,0.9999999998787732,0.9999999998787732,0.9999999998787732,0.0
8800,0.9999999998863507,0.9999999998863507,0.9999999998863507,0.0
9350,0.9999999998930367,0.9999999998930367,0.9999999998930367,0.0
9900,0.9999999998989797,0.9999999998989797,0.9999999998989797,0.0
10450,0.999999999904297,0.999999999904297,0.999999999904297,0.0
11000,0.9999999999090826,0.9999999999090826,0.9999999999090826,0.0
11550,0.9999999999134124,0.9999999999134124,0.9999999999134124,0.0
12100,0.9999999999173486,0.9999999999173486,0.9999999999173486,0.0
12650,0.9999999999209424,0.9999999999209424,0.9999999999209424,0.0
13200,0.9999999999242366,0.9999999999242366,0.9999999999242366,0.0
13750,0.9999999999272674,0.9999999999272674,0.9999999999272674,0.0
14300,0.999999999930065,0.999999999930065,0.999999999930065,0.0
14850,0.9999999999326509,0.9999999999326509,0.9999999999326509,0.0
15400,0.9999999999350312,0.9999999999350312,0.9999999999350312,0.0
15950,0.9999999999372726,0.9999999999372726,0.9999999999372726,0.0
16500,0.9999999999393608,0.9999999999393608,0.9999999999393608,0.0
17050,0.9999999999413179,0.9999999999413179,0.9999999999413179,0.0
17600,0.9999999999431527,0.9999999999431527,0.9999999999431527,0.0
18150,0.9999999999448762,0.9999999999448762,0.9999999999448762,0.0
18700,0.9999999999464982,0.9999999999464982,0.9999999999464982,0.0
19250,0.9999999999480249,0.9999999999480249,0.9999999999480249,0.0
19800,0.9999999999494694,0.9999999999494694,0.9999999999494694,0.0
20350,0.9999999999508358,0.9999999999508358,0.9999999999508358,0.0
20900,0.9999999999521302,0.9999999999521302,0.9999999999521302,0.0
21450,0.9999999999533582,0.9999999999533582,0.9999999999533582,0.0
22000,0.9999999999545248,0.9999999999545248,0.9999999999545248,0.0
22550,0.9999999999556344,0.9999999999556344,0.9999999999556344,0.0
23100,0.9999999999566912,0.9999999999566912,0.9999999999566912,0.0
23650,0.9999999999576988,0.9999999999576988,0.9999999999576988,0.0
24200,0.9999999999586588,0.9999999999586588,0.9999999999586588,0.0
24750,0.999999999959578,0.999999999959578,0.999999999959578,0.0
25300,0.9999999999604571,0.9999999999604571,0.9999999999604571,0.0
25850,0.9999999999612988,0.9999999999612988,0.9999999999612988,0.0
26400,0.999999999962104,0.999999999962104,0.999999999962104,0.0
26950,0.9999999999628777,0.9999999999628777,0.9999999999628777,0.0
27500,0.9999999999636204,0.9999999999636204,0.9999999999636204,0.0
28050,0.9999999999643341,0.9999999999643341,0.9999999999643341,0.0
28600,0.9999999999650191,0.9999999999650191,0.9999999999650191,0.0
29150,0.9999999999656793,0.9999999999656793,0.9999999999656793,0.0
29700,0.9999999999663152,0.9999999999663152,0.9999999999663152,0.0
30250,0.9999999999669279,0.9999999999669279,0.9999999999669279,0.0
30800,0.9999999999675188,0.9999999999675188,0.9999999999675188,0.0
31350,0.9999999999680889,0.9999999999680889,0.9999999999680889,0.0
31900,0.9999999999686392,0.9999999999686392,0.9999999999686392,0.0
32450,0.999999999969171,0.999999999969171,0.999999999969171,0.0
33000,0.999999999969685,0.999999999969685,0.999999999969685,0.0
33550,0.9999999999701822,0.9999999999701822,0.9999999999701822,0.0
34100,0.9999999999706632,0.9999999999706632,0.9999999999706632,0.0
34650,0.9999999999711291,0.9999999999711291,0.9999999999711291,0.0
35200,0.9999999999715804,0.9999999999715804,0.9999999999715804,0.0
35750,0.9999999999720178,0.9999999999720178,0.9999999999720178,0.0
36300,0.9999999999724419,0.9999999999724419,0.9999999999724419,0.0
36850,0.9999999999728534,0.9999999999728534,0.9999999999728534,0.0
37400,0.9999999999732527,0.9999999999732527,0.9999999999732527,0.0
37950,0.9999999999736405,0.9999999999736405,0.9999999999736405,0.0
38500,0.9999999999740172,0.9999999999740172,0.9999999999740172,0.0
39050,0.9999999999743833,0.9999999999743833,0.9999999999743833,0.0
39600,0.9999999999747392,0.9999999999747392,0.9999999999747392,0.0
40150,0.9999999999750854,0.9999999999750854,0.9999999999750854,0.0
40700,0.9999999999754221,0.9999999999754221,0.9999999999754221,0.0
41250,0.99999999997575,0.99999999997575,0.99999999997575,0.0
41800,0.9999999999760691,0.9999999999760691,0.9999999999760691,0.0
42350,0.99999999997638,0.99999999997638,0.99999999997638,0.0
42900,0.9999999999766829,0.9999999999766829,0.9999999999766829,0.0
43450,0.9999999999769782,0.9999999999769782,0.9999999999769782,0.0
44000,0.999999999977266,0.999999999977266,0.999999999977266,0.0
44550,0.9999999999775467,0.9999999999775467,0.9999999999775467,0.0
45100,0.9999999999778206,0.9999999999778206,0.9999999999778206,0.0
45650,0.999999999978088,0.999999999978088,0.999999999978088,0.0
46200,0.9999999999783489,0.9999999999783489,0.9999999999783489,0.0
46750,0.9999999999786037,0.9999999999786037,0.9999999999786037,0.0
47300,0.9999999999788526,0.9999999999788526,0.9999999999788526,0.0
47850,0.9999999999790957,0.9999999999790957,0.9999999999790957,0.0
48400,0.9999999999793333,0.9999999999793333,0.9999999999793333,0.0
48950,0.9999999999795656,0.9999999999795656,0.9999999999795656,0.0
49500,0.9999999999797927,0.9999999999797927,0.9999999999797927,0.0
50050,0.9999999999800148,0.9999999999800148,0.9999999999800148,0.0
50600,0.999999999980232,0.999999999980232,0.999999999980232,0.0
51150,0.9999999999804446,0.9999999999804446,0.9999999999804446,0.0
51700,0.9999999999806528,0.9999999999806528,0.9999999999806528,0.0
52250,0.9999999999808564,0.9999999999808564,0.9999999999808564,0.0
52800,0.9999999999810559,0.9999999999810559,0.9999999999810559,0.0
53350,0.9999999999812513,0.9999999999812513,0.9999999999812513,0.0
53900,0.9999999999814426,0.9999999999814426,0.9999999999814426,0.0
54450,0.9999999999816301,0.9999999999816301,0.9999999999816301,0.0
55000,0.9999999999818139,0.9999999999818139,0.9999999999818139,0.0
