ts,Dtree,nDtree,HK,HDT
28050,7.589987944811583e-07,7.540074875578284e-07,7.700000423938036e-07,9.149953257292509e-07
28600,7.90998456068337e-07,8.639908628538251e-07,7.899943739175797e-07,1.0550138540565968e-06
29150,9.540090104565024e-07,9.429932106286287e-07,7.929920684546232e-07,9.419891284778714e-07
29700,7.920025382190943e-07,7.070048013702035e-07,8.130009518936276e-07,1.0189978638663888e-06
30250,7.43995769880712e-07,7.90008925832808e-07,9.00006853044033e-07,9.479990694671869e-07
30800,2.2149906726554036e-06,7.700000423938036e-07,9.040086297318339e-07,1.0750081855803728e-06
31350,8.789938874542713e-07,8.159986464306712e-07,8.099887054413557e-07,1.0540097719058394e-06
31900,7.319904398173094e-07,8.210045052692294e-07,8.530041668564081e-07,9.880022844299674e-07
32450,7.759954314678907e-07,7.510097930207849e-07,8.299975888803601e-07,9.969953680410981e-07
33000,8.319912012666464e-07,6.969930836930871e-07,7.529888534918427e-07,9.990035323426127e-07
33550,8.090137271210551e-07,8.589995559304953e-07,9.859941201284528e-07,1.0310031939297915e-06
34100,8.520000847056508e-07,8.249917300418019e-07,9.219947969540954e-07,1.328007783740759e-06
34650,9.100040188059211e-07,1.2719974620267749e-06,9.399955160915852e-07,1.2270029401406646e-06
35200,7.389899110421538e-07,9.310024324804544e-07,8.400093065574765e-07,9.170034900307655e-07
35750,9.130017133429646e-07,8.610077202320099e-07,9.010109351947904e-07,1.1529918992891908e-06
36300,8.619972504675388e-07,8.600036380812526e-07,9.1099354904145e-07,1.205000444315374e-06
36850,2.286004018969834e-06,9.390059858560562e-07,1.0119983926415443e-06,1.405001967214048e-06
37400,8.24002199806273e-07,9.390059858560562e-07,9.250070434063673e-07,1.2649979908019304e-06
37950,7.549970177933574e-07,7.90998456068337e-07,8.930073818191886e-07,1.0160001693293452e-06
38500,8.089991752058268e-07,9.759969543665648e-07,8.880015229806304e-07,1.038002665154636e-06
39050,9.249924914911389e-07,8.880015229806304e-07,1.0020012268796563e-06,9.999930625781417e-07
39600,7.839989848434925e-07,9.380019037052989e-07,8.460046956315637e-07,9.520008461549878e-07
40150,8.310016710311174e-07,1.2530072126537561e-06,1.1159863788634539e-06,1.191001501865685e-06
40700,2.349988790228963e-06,1.0799994925037026e-06,1.100997906178236e-06,1.3889948604628444e-06
41250,8.540082490071654e-07,1.2530072126537561e-06,1.047010300680995e-06,1.553999027237296e-06
41800,1.2789969332516193e-06,1.5199912013486028e-06,1.4319957699626684e-06,2.1769956219941378e-06
42350,7.659982657060027e-07,8.220085874199867e-07,9.070063242688775e-07,2.419998054392636e-06
42900,7.33998604118824e-07,8.549977792426944e-07,8.57005943544209e-07,9.700015652924776e-07
43450,8.220085874199867e-07,9.299983503296971e-07,8.899951353669167e-07,1.1230004020035267e-06
44000,7.110065780580044e-07,9.780051186680794e-07,2.295011654496193e-06,1.0079966159537435e-06
44550,8.569913916289806e-07,7.759954314678907e-07,8.350034477189183e-07,1.0099902283400297e-06
45100,8.369970601052046e-07,7.589987944811583e-07,8.210045052692294e-07,1.0160001693293452e-06
45650,9.400100680068135e-07,9.329960448667407e-07,9.80013282969594e-07,1.392999547533691e-05
46200,7.43995769880712e-07,7.479975465685129e-07,8.520000847056508e-07,9.450013749301434e-07
46750,9.509967640042305e-07,9.450013749301434e-07,8.510105544701219e-07,1.0640069376677275e-06
47300,8.290080586448312e-07,8.67992639541626e-07,8.589995559304953e-07,9.170034900307655e-07
47850,8.030037861317396e-07,8.089991752058268e-07,8.159986464306712e-07,8.789938874542713e-07
48400,8.510105544701219e-07,9.499926818534732e-07,8.059869287535548e-07,1.1130032362416387e-06
48950,8.10992787592113e-07,7.599883247166872e-07,7.90998456068337e-07,2.4710025172680616e-06
49500,9.060022421181202e-07,8.739880286157131e-07,9.490031516179442e-07,1.1509982869029045e-06
50050,1.0549993021413684e-06,7.939961506053805e-07,1.4499964891001582e-06,1.191001501865685e-06
50600,9.460054570809007e-07,9.089999366551638e-07,9.390059858560562e-07,1.0619987733662128e-06
51150,1.191991032101214e-06,8.939969120547175e-07,1.0189978638663888e-06,1.4029938029125333e-06
51700,8.619972504675388e-07,1.100997906178236e-06,9.149953257292509e-07,1.3840035535395145e-06
52250,1.0619987733662128e-06,8.57995473779738e-07,8.019997039809823e-07,9.47009539231658e-07
52800,7.840135367587209e-07,7.579947123304009e-07,8.430070010945201e-07,1.024993252940476e-06
53350,8.089991752058268e-07,7.969938451424241e-07,7.919879863038659e-07,1.034000888466835e-06
53900,9.060022421181202e-07,8.360075298696756e-07,8.709903340786695e-07,9.580107871443033e-07
54450,7.920025382190943e-07,7.820053724572062e-07,8.040078682824969e-07,1.0160001693293452e-06
55000,7.759954314678907e-07,8.450006134808064e-07,8.00006091594696e-07,9.77990566752851e-07
