ts,Dtree,nDtree,HK,HDT
550,9.996687060241317e-06,1.1498105704259518e-05,1.8175494214464178e-05,1.1412374393693702e-05
1100,2.9786124929487568e-05,3.4979112069612954e-05,1.7827040779080254e-05,1.4587231085586275e-05
1650,5.229939577138308e-05,6.0969456736668e-05,1.989098782574444e-05,1.673479642538945e-05
2200,7.76540056907258e-05,8.889107335005696e-05,1.8512184807822327e-05,1.7595997538145657e-05
2750,0.00010787589120626355,0.00012441839936814627,1.9049277733096917e-05,1.5846939061886527e-05
3300,0.0001450141562791073,0.00017383514611234098,2.2407065410304083e-05,1.823664853126738e-05
3850,0.00017164390431101116,0.00021999794833241882,2.1253483465055612e-05,1.8316427685284573e-05
4400,0.000198781856356817,0.0002561131631426443,2.237440718254351e-05,1.743839945243098e-05
4950,0.00023065229215047894,0.00029773220555877957,2.1074815661664867e-05,1.7081226906471163e-05
5500,0.0002551856409895319,0.0003290668904312229,2.193117053695167e-05,1.616996294649715e-05
6050,0.00028321373655759756,0.0003629044747269507,2.104801997711477e-05,1.6526050792715564e-05
