ts,Dtree,nDtree,HK,HDT
40003,3.648382800265607e-07,4.0906018485525284e-07,1.2877672293724345e-06,1.7350532947860691e-06
80006,3.720547901816129e-07,4.0768418343693473e-07,1.2523912413900267e-06,1.818500192885843e-06
120009,3.373316731082711e-07,4.146036083302747e-07,1.0874013321692314e-06,1.8265964020174884e-06
160012,0.0,4.0599437492768587e-07,1.2459952814760968e-06,1.829986903504695e-06
200015,0.0,0.0,0.0,0.0
240018,0.0,0.0,0.0,0.0
280021,0.0,0.0,0.0,0.0
320024,0.0,0.0,0.0,0.0
360027,0.0,0.0,0.0,0.0
400030,0.0,0.0,0.0,0.0
440033,0.0,0.0,0.0,0.0
480036,0.0,0.0,0.0,0.0
520039,0.0,0.0,0.0,0.0
560042,0.0,0.0,0.0,0.0
600045,0.0,0.0,0.0,0.0
640048,0.0,0.0,0.0,0.0
680051,0.0,0.0,0.0,0.0
720054,0.0,0.0,0.0,0.0
760057,0.0,0.0,0.0,0.0
800060,0.0,0.0,0.0,0.0
840063,0.0,0.0,0.0,0.0
880066,0.0,0.0,0.0,0.0
920069,0.0,0.0,0.0,0.0
960072,0.0,0.0,0.0,0.0
1000075,0.0,0.0,0.0,0.0
1040078,0.0,0.0,0.0,0.0
1080081,0.0,0.0,0.0,0.0
1120084,0.0,0.0,0.0,0.0
1160087,0.0,0.0,0.0,0.0
1200090,0.0,0.0,0.0,0.0
1240093,0.0,0.0,0.0,0.0
1280096,0.0,0.0,0.0,0.0
1320099,0.0,0.0,0.0,0.0
1360102,0.0,0.0,0.0,0.0
1400105,0.0,0.0,0.0,0.0
1440108,0.0,0.0,0.0,0.0
1480111,0.0,0.0,0.0,0.0
1520114,0.0,0.0,0.0,0.0
1560117,0.0,0.0,0.0,0.0
1600120,0.0,0.0,0.0,0.0
1640123,0.0,0.0,0.0,0.0
1680126,0.0,0.0,0.0,0.0
1720129,0.0,0.0,0.0,0.0
1760132,0.0,0.0,0.0,0.0
1800135,0.0,0.0,0.0,0.0
1840138,0.0,0.0,0.0,0.0
1880141,0.0,0.0,0.0,0.0
1920144,0.0,0.0,0.0,0.0
1960147,0.0,0.0,0.0,0.0
2000150,0.0,0.0,0.0,0.0
2040153,0.0,0.0,0.0,0.0
2080156,0.0,0.0,0.0,0.0
2120159,0.0,0.0,0.0,0.0
2160162,0.0,0.0,0.0,0.0
2200165,0.0,0.0,0.0,0.0
2240168,0.0,0.0,0.0,0.0
2280171,0.0,0.0,0.0,0.0
2320174,0.0,0.0,0.0,0.0
2360177,0.0,0.0,0.0,0.0
2400180,0.0,0.0,0.0,0.0
2440183,0.0,0.0,0.0,0.0
2480186,0.0,0.0,0.0,0.0
2520189,0.0,0.0,0.0,0.0
2560192,0.0,0.0,0.0,0.0
2600195,0.0,0.0,0.0,0.0
2640198,0.0,0.0,0.0,0.0
2680201,0.0,0.0,0.0,0.0
2720204,0.0,0.0,0.0,0.0
2760207,0.0,0.0,0.0,0.0
2800210,0.0,0.0,0.0,0.0
2840213,0.0,0.0,0.0,0.0
2880216,0.0,0.0,0.0,0.0
2920219,0.0,0.0,0.0,0.0
2960222,0.0,0.0,0.0,0.0
3000225,0.0,0.0,0.0,0.0
3040228,0.0,0.0,0.0,0.0
3080231,0.0,0.0,0.0,0.0
3120234,0.0,0.0,0.0,0.0
3160237,0.0,0.0,0.0,0.0
3200240,0.0,0.0,0.0,0.0
3240243,0.0,0.0,0.0,0.0
3280246,0.0,0.0,0.0,0.0
3320249,0.0,0.0,0.0,0.0
3360252,0.0,0.0,0.0,0.0
3400255,0.0,0.0,0.0,0.0
3440258,0.0,0.0,0.0,0.0
3480261,0.0,0.0,0.0,0.0
3520264,0.0,0.0,0.0,0.0
3560267,0.0,0.0,0.0,0.0
3600270,0.0,0.0,0.0,0.0
3640273,0.0,0.0,0.0,0.0
3680276,0.0,0.0,0.0,0.0
3720279,0.0,0.0,0.0,0.0
3760282,0.0,0.0,0.0,0.0
3800285,0.0,0.0,0.0,0.0
3840288,0.0,0.0,0.0,0.0
3880291,0.0,0.0,0.0,0.0
3920294,0.0,0.0,0.0,0.0
3960297,0.0,0.0,0.0,0.0
4000300,0.0,0.0,0.0,0.0
