ts,Dtree,nDtree,HK,HDT
40003,2.669270976806351e-05,1.632366419742017e-05,6.535009698811157e-05,5.20678228194168e-05
80006,1.6791833250650125e-05,1.1762285146725119e-05,2.611568609110763e-05,2.0469422933079112e-05
120009,1.3052495956089739e-05,8.407813740999013e-06,2.033414779494991e-05,8.84895557767214e-06
160012,1.2454903963408083e-05,7.958948844409914e-06,1.8873639391823057e-05,6.7525774437518925e-06
200015,1.2249768897502699e-05,7.774656665243592e-06,1.7857228000776488e-05,5.676398909066848e-06
240018,1.263251130582253e-05,7.968117369513362e-06,1.803679986495503e-05,5.526222325725955e-06
280021,1.2253031398461536e-05,7.73883847431491e-06,1.7304047271207435e-05,5.071326934447231e-06
320024,1.2089921254575422e-05,7.627611757957957e-06,1.6861585816618532e-05,4.810340555797134e-06
360027,1.2355531007881113e-05,7.772324821061505e-06,1.7188268754909097e-05,4.95048970854206e-06
400030,1.23624518344273e-05,7.797756773138148e-06,1.7202673055789605e-05,4.893125424732994e-06
440033,1.2315480486293905e-05,7.743808678118523e-06,1.696308887279802e-05,4.746440458447313e-06
480036,1.2094997769313494e-05,7.622514165957361e-06,1.6536951100178926e-05,4.564161765063011e-06
520039,1.2095257356642357e-05,7.6217625937070605e-06,1.656058877750225e-05,4.579850400146723e-06
560042,1.209555687240529e-05,7.5967684414268724e-06,1.6513680701347047e-05,4.554883512694688e-06
600045,1.202519388442768e-05,7.568751198267851e-06,1.6323592156391907e-05,4.492897145910323e-06
640048,1.2028402158276526e-05,7.579538555465293e-06,1.6347805415741297e-05,4.477391719378178e-06
680051,1.200205844236188e-05,7.548776221423992e-06,1.6269334658364456e-05,4.4645046663977675e-06
720054,1.194759112316364e-05,7.531364526821188e-06,1.6192492163734717e-05,4.455012150675276e-06
760057,1.1971845580245288e-05,7.53211801917057e-06,1.6268882162563465e-05,4.469318282593091e-06
800060,1.19776590612544e-05,7.527002370983106e-06,1.624507047496376e-05,4.467883261189505e-06
840063,1.1933781854555671e-05,7.506684772081007e-06,1.610319350004085e-05,4.36626062541905e-06
880066,1.1951870552152116e-05,7.52199542596031e-06,1.61102410749704e-05,4.373897043232911e-06
