ts,Dtree,nDtree,HK,HDT
3120234,9.7409749058771e-07,9.184336246768017e-07,5.187081472766927e-06,5.11323404041361e-06
3160237,9.844605265963576e-07,9.272325591084239e-07,5.221744640797926e-06,5.310608747707733e-06
3200240,9.76816841753514e-07,9.172857030226353e-07,5.18796329283886e-06,5.10858102240306e-06
3240243,9.776517796922653e-07,9.234310387310977e-07,5.19223437644722e-06,5.1211788986595385e-06
3280246,9.746770512962068e-07,9.196935217990655e-07,5.179950608686353e-06,5.107511968483048e-06
3320249,9.76171477918139e-07,9.188564062829364e-07,5.182979560887593e-06,5.120712459116229e-06
3360252,9.777239450867026e-07,9.224929736935723e-07,5.190181522860441e-06,5.115138890795707e-06
3400255,9.738784551976352e-07,9.157126529872572e-07,5.183419772615528e-06,5.105135016699761e-06
3440258,9.802256134099716e-07,9.221660203183364e-07,5.189248629164304e-06,5.123692984473146e-06
3480261,9.693678435228594e-07,9.142494846887309e-07,5.1582387179399175e-06,5.109330892008551e-06
3520264,9.765239322599138e-07,9.189901730284638e-07,5.178772311333476e-06,5.1141791686333874e-06
3560267,9.717329677013642e-07,9.165674319489501e-07,5.177755683530001e-06,5.111944375926746e-06
3600270,9.878987093097743e-07,9.320939566172473e-07,5.2463015980132e-06,5.188897287827975e-06
3640273,9.754706637340826e-07,9.188639281433238e-07,5.187571638829851e-06,5.137112910631912e-06
3680276,9.742670322078483e-07,9.204624613412787e-07,5.195432355426573e-06,5.260352504441114e-06
3720279,9.711999169539904e-07,9.14137286844047e-07,5.180253444366172e-06,5.100489124416521e-06
3760282,9.81597818053727e-07,9.237768106003496e-07,5.19916495579814e-06,5.135014476373469e-06
3800285,9.758922174837059e-07,9.201926616160515e-07,5.192756816082058e-06,5.122690684389884e-06
3840288,9.791121528378728e-07,9.240429389105087e-07,5.197417750439479e-06,5.129243452846239e-06
3880291,9.79336340130367e-07,9.210671611899246e-07,5.1846787093594065e-06,5.133435459337275e-06
3920294,9.754186067391448e-07,9.203390917877117e-07,5.184229669893998e-06,5.118130546346828e-06
3960297,9.809396287964064e-07,9.239834093403174e-07,5.2024064302747285e-06,5.1464819111973535e-06
4000300,1.0530217078302386e-06,9.986383080175364e-07,5.575746391273813e-06,5.590746306433419e-06
