ts,Dtree,nDtree,HK,HDT
3025,3.505713638406727e-06,8.80456975966067e-06,2.5628189899539785e-06,3.4050695103641246e-06
3080,3.4411828206293566e-06,9.716143660823429e-06,2.7787394627967437e-06,3.3388888230186594e-06
3135,4.6410341373636285e-06,1.3992771566802683e-05,4.472479365701149e-06,5.173516005305052e-06
3190,3.4317478388510697e-06,1.1346428802058913e-05,3.065964272061473e-06,3.7323190996798826e-06
3245,4.131714980086319e-06,9.25689197627293e-06,2.9067481864319916e-06,3.6187497572630894e-06
3300,4.692698806887501e-06,1.4558290042795481e-05,3.761925777062689e-06,4.697108035568648e-06
3355,3.809403269270361e-06,1.0385662480595428e-05,2.9565923658865745e-06,3.5006316839977238e-06
3410,3.641782832287205e-06,1.0469781204312386e-05,3.0193212427227167e-06,3.746142374787431e-06
3465,3.4888895515663047e-06,5.573142474877726e-06,3.055285248942821e-06,3.3734981021291692e-06
3520,3.948148184148308e-06,5.835925947640998e-06,2.7105540639288778e-06,3.4567404291258732e-06
3575,4.828517171008984e-06,9.135331666549706e-06,3.980480910931185e-06,4.906406537900815e-06
3630,5.244319720145374e-06,8.225212486741979e-06,3.957212112969003e-06,4.893997557763987e-06
3685,4.207283568589704e-06,5.926818852521318e-06,3.172140204760243e-06,3.9880320189930585e-06
3740,4.122148064888606e-06,6.608812911553643e-06,3.4334428214740016e-06,4.384963102011535e-06
3795,3.8456644727500826e-06,5.668810737133309e-06,2.9718492349130902e-06,3.651889624458142e-06
3850,5.28724577589329e-06,8.308140184032599e-06,3.7103576688873545e-06,4.343607420895729e-06
3905,3.7808216552362046e-06,5.8398914588163914e-06,2.8144999907663514e-06,3.757067740954469e-06
3960,4.5180748109030065e-06,6.331739697586837e-06,3.2148122332581938e-06,4.362368297708913e-06
4015,3.0551109513335465e-06,5.338555143342409e-06,2.9194440348663116e-06,3.881704702784104e-06
4070,3.7217481764643203e-06,6.906497091555574e-06,3.3202828065670105e-06,3.801317500804156e-06
4125,3.828394447683743e-06,5.323356340635852e-06,2.6463563083326943e-06,3.1339980894351028e-06
4180,3.486842393814761e-06,4.947882664945636e-06,2.796153353510424e-06,3.2678456685711526e-06
4235,3.282736775668209e-06,5.20255461086813e-06,2.8823328920600807e-06,3.242998204696645e-06
4290,3.707331323024611e-06,5.600292261218022e-06,3.209698584348925e-06,3.747035400580261e-06
4345,3.2213942625274647e-06,5.7892845931273354e-06,2.74135637412746e-06,3.2927126538795784e-06
