ts,Dtree,nDtree,HK,HDT,ET,opt
1081710722,0.0,0,0.0,0.0,0,0
1082927524,0.27083332769097235,0,0.47999999040000024,0.0,0,0
1084144326,0.614457823922195,0,0.5517241315893778,0.0,0,0
1085361128,0.7348484792814509,0,0.6315789426197073,0.0,0,0
1086577930,0.6746987911162724,0,0.6071428535289116,0.0,0,0
1087794732,0.616113741155859,0,0.5727699503625824,0.0,0,0
1089011534,0.5983263573291784,0,0.5477178400509634,0.0,0,0
1090228336,0.8417266156772424,0,0.6360424005793555,0.0,0,0
1091445138,0.9329446036940391,0,0.684057969031716,0.0,0,0
1092661940,0.977116702569527,0,0.6972477048228264,0.0,0,0
1093878742,0.9211045346723776,0,0.6877470342139387,0.0,0,0
1095095544,0.861878451451421,0,0.645756456373143,0.0,0,0
1096312346,1.990430618835039,0,0.7028753982382182,0.0,0,0
1097529148,2.8742138328626243,0,0.8800988864275663,0.0,0,0
1098745950,3.456499484691403,0,0.9465186670569943,0.0,0,0
1099962752,3.5842105231717447,0,1.0050420159621494,0.0,0,0
1101179554,3.9415781457195913,0,1.0557566972804078,0.0,0,0
1102396356,4.079029244505893,0,1.0969239691834451,0.0,0,0
1103613158,4.825607061354521,0,1.1084710738076078,0.0,0,0
1104829960,4.89164556714347,0,1.1005692594399576,0.0,0,0
1106046762,4.890961260214748,0,1.114070128222783,0.0,0,0
1107263564,4.88493631757359,0,1.1090086379642088,0.0,0,0
1108480366,4.956611568199747,0,1.113097551063701,0.0,0,0
1109697168,4.895996858361069,0,1.1127541585535106,0.0,0,0
1110913970,4.836453953062112,0,1.1164457179804925,0.0,0,0
1112130772,5.043060496425957,0,1.1287853573614692,0.0,0,0
1113347574,5.04955693959647,0,1.1351184976500097,0.0,0,0
1114564376,5.051094888974728,0,1.144729344403211,0.0,0,0
1115781178,5.128608172298197,0,1.161686232347469,0.0,0,0
1116997980,5.003135614057189,0,1.1559902197662615,0.0,0,0
1118214782,5.234058513319815,0,1.1665111937578099,0.0,0,0
1119431584,5.862579761653924,0,1.1738478025350807,0.0,0,0
1120648386,5.7777065971006385,0,1.1870632858480608,0.0,0,0
1121865188,5.811838493568827,0,1.1883152670974986,0.0,0,0
1123081990,5.910992841638651,0,1.1823489008958878,0.0,0,0
1124298792,6.0464061399081634,0,1.1904839496186272,0.0,0,0
1125515594,6.465420858255004,0,1.198572065863666,0.0,0,0
1126732396,6.975841762497986,0,1.1980295564816283,0.0,0,0
1127949198,6.935961291171771,0,1.2090514404408563,0.0,0,0
1129166000,7.025366249725262,0,1.2162805258339036,0.0,0,0
1130382802,7.2828295488169035,0,1.2243805977405628,0.0,0,0
1131599604,7.675052410007564,0,1.239092872436383,0.0,0,0
1132816406,7.769788845937218,0,1.24059999987594,0.0,0,0
1134033208,7.697626630258129,0,1.2395774381022846,0.0,0,0
1135250010,7.66947674344288,0,1.2456980662368549,0.0,0,0
1136466812,7.695652173205657,0,1.2439434723045135,0.0,0,0
1137683614,7.802129701684374,0,1.250876633626803,0.0,0,0
1138900416,7.735958735243495,0,1.251301889506673,0.0,0,0
1140117218,7.759909663752051,0,1.2527223871268052,0.0,0,0
1141334020,7.7510351961142385,0,1.254665055627959,0.0,0,0
1142550822,7.816187328048929,0,1.255449330703923,0.0,0,0
1143767624,8.018180593359492,0,1.26177024474444,0.0,0,0
1144984426,8.128502724711222,0,1.2666127353942787,0.0,0,0
1146201228,8.540339313527381,0,1.270843611178488,0.0,0,0
1147418030,8.774607452028674,0,1.270820155952413,0.0,0,0
1148634832,8.996606910083322,0,1.275778160738326,0.0,0,0
1149851634,9.187462879478026,0,1.277689377439718,0.0,0,0
1151068436,9.345181879023134,0,1.2798926869290952,0.0,0,0
1152285238,9.52839593145059,0,1.280232818389065,0.0,0,0
1153502040,9.751128804692376,0,1.282406405484423,0.0,0,0
1154718842,9.81373098059303,0,1.28286619947936,0.0,0,0
1155935644,9.8014479633574,0,1.2818401936528716,0.0,0,0
1157152446,9.736261804975346,0,1.2832596187215444,0.0,0,0
1158369248,9.651096077682347,0,1.2823233093694733,0.0,0,0
1159586050,9.552370221601052,0,1.281921429853587,0.0,0,0
1160802852,9.465730497225548,0,1.2813613554911876,0.0,0,0
1162019654,9.473181889514388,0,1.28086637500773,0.0,0,0
1163236456,9.649463189814055,0,1.276261656566228,0.0,0,0
1164453258,9.568228639563687,0,1.276300423700367,0.0,0,0
1165670060,9.537895430230744,0,1.2738562091086976,0.0,0,0
1166886862,9.575391129267425,0,1.2726631392889958,0.0,0,0
1168103664,9.554505711128384,0,1.271273414095033,0.0,0,0
1169320466,9.568349581839541,0,1.27385892112238,0.0,0,0
1170537268,9.638895492659074,0,1.2753440297675818,0.0,0,0
1171754070,9.69492030850277,0,1.2766343117390764,0.0,0,0
1172970872,9.845034135970467,0,1.2769191358188337,0.0,0,0
1174187674,9.821067229494718,0,1.276351370152035,0.0,0,0
1175404476,9.883349826512761,0,1.2773265005376075,0.0,0,0
1176621278,9.854980055304758,0,1.2768204854287324,0.0,0,0
1177838080,9.915037483171687,0,1.27358123358659,0.0,0,0
1179054882,9.90581341617868,0,1.2736067618505154,0.0,0,0
1180271684,9.938432888182094,0,1.2732710280056505,0.0,0,0
1181488486,10.004547709332327,0,1.273223378047769,0.0,0,0
1182705288,10.06960300083476,0,1.271064103450033,0.0,0,0
1183922090,10.090597518263221,0,1.2694860788293227,0.0,0,0
1185138892,10.041937002667384,0,1.2700466792699994,0.0,0,0
1186355694,9.998736038125243,0,1.268689353531304,0.0,0,0
1187572496,9.921699997220902,0,1.2651081708996712,0.0,0,0
1188789298,9.858682096825993,0,1.2644640849603388,0.0,0,0
1190006100,9.820521035915004,0,1.265712480638178,0.0,0,0
1191222902,9.757267194953396,0,1.2644663523089483,0.0,0,0
1192439704,9.73136508369295,0,1.2647382220827046,0.0,0,0
1193656506,9.647187573319671,0,1.262562395980396,0.0,0,0
1194873308,9.638381109618834,0,1.2639700435918038,0.0,0,0
1196090110,9.607728656240454,0,1.2649785804536318,0.0,0,0
1197306912,9.554849393332255,0,1.2633537913034378,0.0,0,0
1198523714,9.52722499206797,0,1.264891230099212,0.0,0,0
1199740516,9.42625903162657,0,1.2614971208970922,0.0,0,0
1200957318,9.335708494915396,0,1.256832668168621,0.0,0,0
1202174120,9.335708494915396,0,1.256832668168621,0.0,0,0
