ts,Dtree,nDtree,HK,HDT
981800276,1.9675843333973812e-05,1.2093884117654497e-05,6.301429199003009e-05,5.7992720919798626e-05
983076334,2.0301811881728616e-05,1.2132912711745417e-05,7.141351085612294e-05,4.626729141703194e-05
984352392,2.0251979563020663e-05,1.2067763401399676e-05,7.177910205625843e-05,5.4637006529963526e-05
985628450,2.0666776291190582e-05,1.2026021847749917e-05,6.177831008961888e-05,5.709351859694779e-05
986904508,2.0137260727477555e-05,1.2186339375019938e-05,7.240269597655256e-05,5.1886499354234094e-05
988180566,2.0509503355446665e-05,1.218991804417483e-05,6.929185585289669e-05,5.9848738480457734e-05
989456624,2.1857755961124382e-05,1.2234474317333421e-05,7.142279559990397e-05,6.570562058195903e-05
990732682,2.1152959133687654e-05,1.2203354565459324e-05,6.980140719958403e-05,0.0005238579954272571
992008740,2.1712502183891166e-05,1.2243848937862927e-05,6.956395343678446e-05,6.834174533487451e-05
993284798,2.337242414308558e-05,1.274428446004389e-05,7.960231822289136e-05,6.258964072307436e-05
994560856,2.5431916416846648e-05,1.2472815747773552e-05,6.95343078049891e-05,6.2737451468105e-05
995836914,2.7623692871393855e-05,1.2293200824076575e-05,6.975060005016242e-05,6.203516220130448e-05
997112972,2.126082837328822e-05,1.2573825018663664e-05,6.861994636590457e-05,6.537379469603361e-05
998389030,2.1155135083880672e-05,1.2004829025752963e-05,6.813107944650496e-05,6.210712285393818e-05
999665088,2.022304036868445e-05,1.2285135666335012e-05,7.419707482587901e-05,5.756673680372579e-05
1000941146,2.1968791615558732e-05,1.2249291151032712e-05,7.158483498875477e-05,6.248939428081105e-05
1002217204,2.2776433748308416e-05,1.2410429627738736e-05,7.440883505447682e-05,7.217743848436826e-05
